phase angle (phi_L),reduced frequency f*,<thrust>,"<power,input>",efficiency,<|LES|>,Strouhal Number (St)
5.140787978601479,0.8,2.3548124291169152,3.828263865970674,0.61511236204191,1.4314602979743465,0.30943951023931954
5.711986642890533,0.8,1.9361918707022068,6.432791828798851,0.3009878016002483,1.2828136683656997,0.30943951023931954
6.283185307179586,0.8,2.780942939744529,10.719911590488147,0.2594184584705045,1.8768253428408768,0.30943951023931954
0.0,0.2,0.11362270520967459,0.41772171010964765,0.2720057455951949,0.693765247809764,0.07735987755982988
0.5711986642890533,0.2,0.15750804171589464,0.3750798535285749,0.4199320230989029,0.7153000893626669,0.07735987755982988
1.1423973285781066,0.2,0.14284412157230633,0.33706038314645353,0.42379386221204235,0.6957265147462537,0.07735987755982988
1.7135959928671598,0.2,0.08707006630474745,0.3482315222641333,0.25003499320979017,0.6564290804892524,0.07735987755982988
2.284794657156213,0.2,0.055452978111087584,0.3948342041118986,0.140446236758586,0.6418631824244234,0.07735987755982988
2.8559933214452666,0.2,0.08296699336803298,0.4227275168526177,0.19626589247313914,0.6703001676905671,0.07735987755982988
3.4271919857343196,0.2,0.1374346292085486,0.39947256189096353,0.34404022283278,0.7054378796661798,0.07735987755982988
3.998390650023373,0.2,0.15513293360699715,0.3518990234226866,0.440845024513347,0.7069501612184952,0.07735987755982988
4.569589314312426,0.2,0.11421969551160013,0.33624019390070486,0.33969673341709516,0.6738955660391622,0.07735987755982988
5.140787978601479,0.2,0.06388023267917967,0.37080081059338565,0.17227641055302256,0.6433156739740846,0.07735987755982988
5.711986642890533,0.2,0.06332900952903944,0.41507597242184685,0.1525720921872042,0.6538855783990195,0.07735987755982988
6.283185307179586,0.2,0.11362270520967437,0.4177217101096476,0.27200574559519447,0.6937652478097631,0.07735987755982988
0.0,0.4,0.5436186566161618,1.2311898040355598,0.4415392775624877,0.9481405330679039,0.15471975511965977
0.5711986642890533,0.4,0.7103335485114479,1.1247331942055736,0.6315573792708891,1.0436854737637784,0.15471975511965977
1.1423973285781066,0.4,0.6592890620481666,0.9729245045313178,0.6776364034183338,1.0052442359455716,0.15471975511965977
1.7135959928671598,0.4,0.45844907889811237,0.9460505580029915,0.48459257808150114,0.8791619508937427,0.15471975511965977
2.284794657156213,0.4,0.3322615547648437,1.0562500523158236,0.3145671368596496,0.7976073469367773,0.15471975511965977
2.8559933214452666,0.4,0.42326042725047,1.2121965022304457,0.34916816413153257,0.8664012271130809,0.15471975511965977
3.4271919857343196,0.4,0.6248885094531372,1.1981597259510903,0.5215402386832068,0.993762014375107,0.15471975511965977
3.998390650023373,0.4,0.7008550034820413,1.0378435652552405,0.6752992714366135,1.02682972616506,0.15471975511965977
4.569589314312426,0.4,0.5536631329452671,0.9414049579586672,0.5881243010933622,0.9359018135792624,0.15471975511965977
5.140787978601479,0.4,0.37527899948589616,0.9849460950618787,0.3810147594547491,0.8213213336005533,0.15471975511965977
5.711986642890533,0.4,0.3557141550426546,1.1428563240912666,0.3112501086481697,0.8178905700202581,0.15471975511965977
6.283185307179586,0.4,0.5436186566161632,1.2311898040356288,0.44153927756246397,0.9481405330679257,0.15471975511965977
0.0,0.6000000000000001,1.209527002736171,3.0202119163268204,0.40047752814881843,1.2273375487621156,0.23207963267948967
0.5711986642890533,0.6000000000000001,1.5468167325357862,2.9942148005773355,0.5166017923087995,1.408615382789199,0.23207963267948967
1.1423973285781066,0.6000000000000001,1.4570982455398327,2.685778857147194,0.5425235371342326,1.3610777447674727,0.23207963267948967
1.7135959928671598,0.6000000000000001,1.0708214584411757,2.2996449058872885,0.4656464377173105,1.1468005234239178,0.23207963267948967
2.284794657156213,0.6000000000000001,0.8024810976984417,2.3106817857631237,0.347291912994162,0.9871345324669516,0.23207963267948967
2.8559933214452666,0.6000000000000001,0.9714542869991365,2.9020274163650974,0.3347502099811038,1.0865259510676477,0.23207963267948967
3.4271919857343196,0.6000000000000001,1.353221754187838,3.0774399632855958,0.43972320185999186,1.2965355338991023,0.23207963267948967
3.998390650023373,0.6000000000000001,1.5252408687975945,2.8427824912616524,0.536530977479279,1.3810369124033128,0.23207963267948967
4.569589314312426,0.6000000000000001,1.2560769261655875,2.4393847890604032,0.5149154540105993,1.23250977428558,0.23207963267948967
5.140787978601479,0.6000000000000001,0.9210001240736982,2.2116477085017574,0.41643165886379524,1.0371637578570414,0.23207963267948967
5.711986642890533,0.6000000000000001,0.8576492062691259,2.557693386644489,0.3353213527264503,1.0121147868827154,0.23207963267948967
6.283185307179586,0.6000000000000001,1.2095270026538107,3.020211916037701,0.4004775281598857,1.2273375486534153,0.23207963267948967
0.0,0.8,2.037945055086184,6.269545596278133,0.3250546668479442,1.490453524004722,0.30943951023931954
0.5711986642890533,0.8,2.532728026114002,6.490861160095139,0.3901990758460283,1.7386587653831993,0.30943951023931954
1.1423973285781066,0.8,2.484593965767975,5.920254347786913,0.4196768955875615,1.7084166853764555,0.30943951023931954
1.7135959928671598,0.8,1.908942360672228,4.798786338307749,0.397796906570631,1.424508351554881,0.30943951023931954
2.284794657156213,0.8,1.4924641324737777,4.357166337682138,0.3425309058243843,1.1991565135201896,0.30943951023931954
2.8559933214452666,0.8,1.6805237956045722,5.881273961557025,0.2857414578183781,1.3046567882881572,0.30943951023931954
3.4271919857343196,0.8,2.2527702451377323,6.528355383139691,0.34507469537516267,1.584848875268312,0.30943951023931954
3.998390650023373,0.8,2.562830771817126,6.304309074194706,0.4065204833163251,1.7240439920502046,0.30943951023931954
4.569589314312426,0.8,2.2195508937122477,5.248878058088551,0.42286196576655216,1.5472788846155696,0.30943951023931954
5.140787978601479,0.8,1.706888878886062,4.287875948066579,0.3980732883971854,1.2792534149534274,0.30943951023931954
5.711986642890533,0.8,1.5564470866039326,4.942853474783842,0.3148883725856345,1.213772065637701,0.30943951023931954
6.283185307179586,0.8,2.0379450557747076,6.269545597565998,0.32505466689099305,1.4904535241246442,0.30943951023931954
0.0,0.2,0.06508674830585463,0.3604827111485246,0.18055442409008587,0.6522538324919158,0.07735987755982988
0.5711986642890533,0.2,0.075739204466988,0.34989318814981224,0.21646378675585726,0.6580115967995415,0.07735987755982988
1.1423973285781066,0.2,0.07241016249204456,0.34047603812026866,0.21267329968890974,0.653545284392092,0.07735987755982988
1.7135959928671598,0.2,0.058944146735233814,0.3431458499592083,0.17177578205372682,0.6437753079693473,0.07735987755982988
2.284794657156213,0.2,0.05099145650567182,0.35475825515755643,0.14373578560708988,0.6399476895533648,0.07735987755982988
2.8559933214452666,0.2,0.057523831733987923,0.36179244092109736,0.158996776128148,0.6464273390421594,0.07735987755982988
3.4271919857343196,0.2,0.0706939634340326,0.35605900712652,0.19854563996161625,0.6552104095128215,0.07735987755982988
3.998390650023373,0.2,0.07501169585538275,0.34432228135103077,0.2178531565284025,0.6560453041635648,0.07735987755982988
4.569589314312426,0.2,0.065311952604961,0.34039113436194574,0.19187324818957624,0.6480166398469557,0.07735987755982988
5.140787978601479,0.2,0.05307028569177655,0.3488741648586977,0.15211870363995358,0.6404530589332494,0.07735987755982988
5.711986642890533,0.2,0.052845085435070716,0.3598614557398747,0.14684841789021635,0.642668514229158,0.07735987755982988
6.283185307179586,0.2,0.06508674830585522,0.3604827111485241,0.18055442409008773,0.6522538324919158,0.07735987755982988
0.0,0.4,0.3421735562768776,0.9495277192477315,0.36036184025039997,0.8443652119516054,0.15471975511965977
0.5711986642890533,0.4,0.389403268526644,0.9225315786379679,0.4221029150043424,0.8763335939089636,0.15471975511965977
1.1423973285781066,0.4,0.38523589711093553,0.8784929112329818,0.4385190730455064,0.8721114935345367,0.15471975511965977
1.7135959928671598,0.4,0.3340344233807872,0.872155817163584,0.38299856150375794,0.8370749051942115,0.15471975511965977
2.284794657156213,0.4,0.2981539073203647,0.9086107238504806,0.32814262422179863,0.8122468382343643,0.15471975511965977
2.8559933214452666,0.4,0.3146497369847608,0.943877263052129,0.3333587419695935,0.8238892128384083,0.15471975511965977
3.4271919857343196,0.4,0.36212257699680095,0.9408286764194382,0.3848974697231276,0.8571971623995814,0.15471975511965977
3.998390650023373,0.4,0.3877234518755918,0.9020630844970758,0.42981855541927866,0.874549058759491,0.15471975511965977
4.569589314312426,0.4,0.3584833565578923,0.8720501584968354,0.41108112081054476,0.8539717296939351,0.15471975511965977
5.140787978601479,0.4,0.30874893584346835,0.8915699530594055,0.34629804961910415,0.8204266212994128,0.15471975511965977
5.711986642890533,0.4,0.3012941193172056,0.9331183427695616,0.32288950447908166,0.8154996167560012,0.15471975511965977
6.283185307179586,0.4,0.3421735562768772,0.9495277192477316,0.3603618402503994,0.8443652119516051,0.15471975511965977
0.0,0.6000000000000001,0.8047084434943874,2.1811202404014844,0.368942724288443,1.061303612457596,0.23207963267948967
0.5711986642890533,0.6000000000000001,0.9353663658216456,2.208248252193026,0.42357844725688204,1.1478476013643653,0.23207963267948967
1.1423973285781066,0.6000000000000001,0.94869195501365,2.0880148371559133,0.45435115600321313,1.1489779142525485,0.23207963267948967
1.7135959928671598,0.6000000000000001,0.8293284220934193,2.024836500395,0.40957796934796264,1.072854020818798,0.23207963267948967
2.284794657156213,0.6000000000000001,0.7374338719996224,2.0535976927062056,0.35909364069641175,1.0112613053242874,0.23207963267948967
2.8559933214452666,0.6000000000000001,0.7559044253181567,2.134355631558501,0.3541604848514384,1.0240378729588382,0.23207963267948967
3.4271919857343196,0.6000000000000001,0.8528784347176797,2.21204926927101,0.38556032479274266,1.095858903591611,0.23207963267948967
3.998390650023373,0.6000000000000001,0.9457566561914323,2.1626123179258783,0.43732140446628465,1.1519587783518588,0.23207963267948967
4.569589314312426,0.6000000000000001,0.8816658873799093,2.060888956845084,0.42780853594829743,1.109563725990553,0.23207963267948967
5.140787978601479,0.6000000000000001,0.7697042148475073,2.0399886067517943,0.3773080949079817,1.0352536672547514,0.23207963267948967
5.711986642890533,0.6000000000000001,0.7329042939997509,2.1086213368391267,0.3475751104266031,1.0108358604218866,0.23207963267948967
6.283185307179586,0.6000000000000001,0.8047084434943877,2.1811202404014893,0.3689427242884423,1.0613036124575976,0.23207963267948967
0.0,0.8,1.4566906977952765,4.338984236128928,0.33572159254832395,1.288665951265544,0.30943951023931954
0.5711986642890533,0.8,1.6770433008086099,4.61306849825565,0.3635418163512538,1.427880991464048,0.30943951023931954
1.1423973285781066,0.8,1.733679483467268,4.413076509885834,0.39285053852649343,1.4409860365250862,0.30943951023931954
1.7135959928671598,0.8,1.52162950417232,4.217139449207621,0.36082029596109905,1.31912586002137,0.30943951023931954
2.284794657156213,0.8,1.366649334370511,4.07819110444285,0.3351116461613729,1.2180861549248472,0.30943951023931954
2.8559933214452666,0.8,1.3779327414662472,4.174071736178326,0.3301171682132726,1.230523921217383,0.30943951023931954
3.4271919857343196,0.8,1.5044048796133833,4.4705426002709405,0.33651505289809963,1.3330386264906846,0.30943951023931954
3.998390650023373,0.8,1.7315325359515388,4.590326913700821,0.3772133376347132,1.4510706556543893,0.30943951023931954
4.569589314312426,0.8,1.6131709841828763,4.327037196514237,0.372811905911604,1.3768539094807588,0.30943951023931954
5.140787978601479,0.8,1.4308386562251563,4.13129462561599,0.3463414706260059,1.260090019395659,0.30943951023931954
5.711986642890533,0.8,1.3482827372331914,4.110521982754096,0.32800766980203006,1.2106487435689748,0.30943951023931954
6.283185307179586,0.8,1.456690697795276,4.338984236128931,0.3357215925483236,1.2886659512655438,0.30943951023931954
0.0,0.2,0.19647677513118034,0.22513110374086714,0.8727215914036079,0.6411634869953842,0.07735987755982988
0.5711986642890533,0.2,0.14159133014208242,0.17178596841772073,0.8242310559252664,0.5657222403942728,0.07735987755982988
1.1423973285781066,0.2,0.06787369257885316,0.18616295923742654,0.36459289676572626,0.5184849933629803,0.07735987755982988
1.7135959928671598,0.2,0.003833623826096663,0.26214377465408834,0.014624126898131832,0.531527666684998,0.07735987755982988
2.284794657156213,0.2,-0.03231708164135564,0.38354448480889747,-0.08425901797925149,0.5971237127904322,0.07735987755982988
2.8559933214452666,0.2,-0.023778890578944296,0.5012668684562461,-0.04743758679319113,0.678737181244663,0.07735987755982988
3.4271919857343196,0.2,0.024979663381423434,0.574738978115824,0.0434626227427878,0.7474582547601116,0.07735987755982988
3.998390650023373,0.2,0.09453484578179518,0.5809735057205749,0.1627179980686807,0.7864754789382554,0.07735987755982988
4.569589314312426,0.2,0.16145272750423337,0.5301804490840646,0.3045241064304762,0.7935615030065842,0.07735987755982988
5.140787978601479,0.2,0.2076160178937235,0.4355958064105736,0.47662538260993653,0.7688556520317975,0.07735987755982988
5.711986642890533,0.2,0.22039087126324453,0.3229017799151684,0.6825322279770177,0.7146945627541734,0.07735987755982988
6.283185307179586,0.2,0.19647677513112033,0.22513110374095185,0.8727215914030131,0.6411634869954063,0.07735987755982988
0.0,0.4,0.7030541467658589,0.8546690771179983,0.8226039359427918,0.9103394833813092,0.15471975511965977
0.5711986642890533,0.4,0.6440524989713683,0.5853243694087708,1.100334331922517,0.8210533208159586,0.15471975511965977
1.1423973285781066,0.4,0.4901756105969167,0.4123700386098767,1.1886790132700404,0.7117667576582314,0.15471975511965977
1.7135959928671598,0.4,0.32564891062793033,0.491006651121015,0.6632270864039068,0.6584421498382398,0.15471975511965977
2.284794657156213,0.4,0.17953268127419428,0.8556677513854907,0.20981587886594574,0.7074658427486932,0.15471975511965977
2.8559933214452666,0.4,0.141779909675773,1.3587513088732515,0.10434573917234671,0.8275568159972458,0.15471975511965977
3.4271919857343196,0.4,0.2110074339617856,1.8369912802632735,0.11486577874857656,0.9524565934846537,0.15471975511965977
3.998390650023373,0.4,0.3711281354983634,2.037614540426154,0.18213853902943994,1.0367945049548055,0.15471975511965977
4.569589314312426,0.4,0.5495967452448979,1.8755449044457397,0.29303310410865074,1.0609259043235268,0.15471975511965977
5.140787978601479,0.4,0.6663370617395505,1.561730922143188,0.42666572857834284,1.0415079395522413,0.15471975511965977
5.711986642890533,0.4,0.7066272029833036,1.1694897873140753,0.604218361415698,0.9826491535649053,0.15471975511965977
6.283185307179586,0.4,0.7027762502090474,0.8556227952826254,0.8213622335493173,0.9104047054660387,0.15471975511965977
0.0,0.6000000000000001,1.5187575121201269,2.2646726689010253,0.6706300354024816,1.1872954277742778,0.23207963267948967
0.5711986642890533,0.6000000000000001,1.443754688979396,1.7083943335533172,0.8450945198211394,1.1057564583986068,0.23207963267948967
1.1423973285781066,0.6000000000000001,1.2420460984439716,1.113698061673982,1.1152449134885551,0.9785293811556581,0.23207963267948967
1.7135959928671598,0.6000000000000001,0.9841515182774655,0.9317491120439803,1.0562408974219788,0.8728914493273237,0.23207963267948967
2.284794657156213,0.6000000000000001,0.7491342920738719,1.4936740417039034,0.5015380003653941,0.8911510901524353,0.23207963267948967
2.8559933214452666,0.6000000000000001,0.5744212997385821,2.9025928262899616,0.19789937277313416,1.0199855880574915,0.23207963267948967
3.4271919857343196,0.6000000000000001,0.6594969452368381,4.2275050018942775,0.15600145829308967,1.18646994132628,0.23207963267948967
3.998390650023373,0.6000000000000001,0.9183620054423975,5.131836085273919,0.1789538851557802,1.3142058104457035,0.23207963267948967
4.569589314312426,0.6000000000000001,1.2763151125102783,4.902053187534143,0.260363375035573,1.3601142049825041,0.23207963267948967
5.140787978601479,0.6000000000000001,1.502355206590247,3.8028411038385075,0.3950612622425379,1.3218569443879218,0.23207963267948967
5.711986642890533,0.6000000000000001,1.5590818452590351,3.0172094582685633,0.5167297354800551,1.2689417415357134,0.23207963267948967
6.283185307179586,0.6000000000000001,1.5188071201352626,2.2637961258539847,0.6709116173446558,1.1867103784672817,0.23207963267948967
0.0,0.8,2.641915382122703,4.578613336071473,0.5770121187803796,1.459652795950299,0.30943951023931954
0.5711986642890533,0.8,2.5416153322674426,3.4379272080546173,0.739287128102296,1.3622118281220363,0.30943951023931954
1.1423973285781066,0.8,2.3253128946233255,2.170104883049259,1.0715209724591654,1.239153315695718,0.30943951023931954
1.7135959928671598,0.8,2.000571561467805,1.190147386839602,1.6809443801580393,1.106094848793807,0.30943951023931954
2.284794657156213,0.8,1.660097001397961,1.6900404368964415,0.9822824147607568,1.1061195076814387,0.30943951023931954
2.8559933214452666,0.8,1.3932358242755112,3.813525169637771,0.36534066573575236,1.239788141741106,0.30943951023931954
3.4271919857343196,0.8,1.3483334527365833,7.954478101986096,0.1695062121548776,1.4591952736275087,0.30943951023931954
3.998390650023373,0.8,1.751601604921198,9.760168690598388,0.1794642757156904,1.6207792474752456,0.30943951023931954
4.569589314312426,0.8,2.2881902472485165,9.411839678960979,0.24311827711679865,1.661517187023349,0.30943951023931954
5.140787978601479,0.8,2.620571480898918,7.332072191908582,0.3574121220179595,1.6047521755306633,0.30943951023931954
5.711986642890533,0.8,2.7512985370770893,5.4298869353478665,0.5066953639801391,1.5268508884824143,0.30943951023931954
6.283185307179586,0.8,2.6341825507483163,4.517303041274916,0.5831316886822967,1.4575068080503775,0.30943951023931954
0.0,0.2,0.2930931249422699,0.25450720752880746,1.1516103130756914,0.6866268716400873,0.07735987755982988
0.5711986642890533,0.2,0.20144764771744808,0.1736936807839004,1.1597868546989776,0.5701500873579604,0.07735987755982988
1.1423973285781066,0.2,0.09613856704693155,0.18294949759551743,0.5254923807415096,0.4911039264725924,0.07735987755982988
1.7135959928671598,0.2,0.00851457660480157,0.28748595154693074,0.029617365853828875,0.5248181616184981,0.07735987755982988
2.284794657156213,0.2,-0.022355826131832925,0.4383364310228837,-0.05100152428504356,0.6343875062701366,0.07735987755982988
2.8559933214452666,0.2,0.006650404181404522,0.598629136221022,0.011109389401569494,0.7525003327888302,0.07735987755982988
3.4271919857343196,0.2,0.09225655876979837,0.6935498199038393,0.13302080992911183,0.8434756574218486,0.07735987755982988
3.998390650023373,0.2,0.19596856878135688,0.7078279710617662,0.2768590346710901,0.8928064043689896,0.07735987755982988
4.569589314312426,0.2,0.28298496799089906,0.6435251142585328,0.43974191794667294,0.8953022079619205,0.07735987755982988
5.140787978601479,0.2,0.33460870356778966,0.5241233838443837,0.6384159033574766,0.8578250960960645,0.07735987755982988
5.711986642890533,0.2,0.33935451653709564,0.38570076604789677,0.879838845056777,0.7878221011397311,0.07735987755982988
6.283185307179586,0.2,0.29301677191126035,0.2545709128368454,1.1510221990642542,0.6864111159523956,0.07735987755982988
0.0,0.4,1.0161658355514611,1.2908407651068292,0.7872123836028403,1.0568758412097243,0.15471975511965977
0.5711986642890533,0.4,0.9167407538042767,0.9261368993783029,0.9898544744515269,0.9458118284368621,0.15471975511965977
1.1423973285781066,0.4,0.7354985676779422,0.606844038640528,1.2120059205420066,0.8087731108939242,0.15471975511965977
1.7135959928671598,0.4,0.533686711315046,0.6327785543912688,0.8434020205195656,0.7124716378906093,0.15471975511965977
2.284794657156213,0.4,0.30301399654927724,1.2030112069119567,0.25187961243278223,0.7807413179730237,0.15471975511965977
2.8559933214452666,0.4,0.30093506562798644,1.7993454691501654,0.16724696329166777,0.9427228631305486,0.15471975511965977
3.4271919857343196,0.4,0.3977257055353802,2.607696489009013,0.1525199375048917,1.1158249706168906,0.15471975511965977
3.998390650023373,0.4,0.6537652757926433,2.976241241828572,0.21966138584618786,1.2265178073333618,0.15471975511965977
4.569589314312426,0.4,0.9178313854891893,2.715894769698047,0.33794806622468426,1.2496468899196984,0.15471975511965977
5.140787978601479,0.4,1.0641396773058016,2.2135834080175067,0.4807316830490923,1.224397891454477,0.15471975511965977
5.711986642890533,0.4,1.0702881503974309,1.6693294272958703,0.6411485551603674,1.1472281027269775,0.15471975511965977
6.283185307179586,0.4,1.0141293418576283,1.296933396080696,0.7819440419394741,1.0573127614431965,0.15471975511965977
0.0,0.6000000000000001,2.2095592273697333,2.887434882322218,0.7652325740391058,1.3731669455683542,0.23207963267948967
0.5711986642890533,0.6000000000000001,2.087514130292404,2.102696590055212,0.9927795289940479,1.2724463950147462,0.23207963267948967
1.1423973285781066,0.6000000000000001,1.871257979641846,1.3633997672341596,1.3724939849725406,1.1288014444877779,0.23207963267948967
1.7135959928671598,0.6000000000000001,1.4288652937257387,1.2327069803821755,1.159128094888169,0.9687495780080239,0.23207963267948967
2.284794657156213,0.6000000000000001,1.0794956241698075,2.217342967422146,0.4868419725906521,0.9842358297377923,0.23207963267948967
2.8559933214452666,0.6000000000000001,0.8238920950761659,4.525654384241679,0.18204927401105944,1.1819422466115226,0.23207963267948967
3.4271919857343196,0.6000000000000001,1.0294762329616096,6.553180567510655,0.15709566100857114,1.4088698900150132,0.23207963267948967
3.998390650023373,0.6000000000000001,1.457883993748351,7.728321163089435,0.18864174546876034,1.559928969438088,0.23207963267948967
4.569589314312426,0.6000000000000001,1.9639691842230267,6.940854436963695,0.28295784071826363,1.5989592646878685,0.23207963267948967
5.140787978601479,0.6000000000000001,2.291386689598268,5.4049858787175085,0.42393944054891164,1.5730400615166507,0.23207963267948967
5.711986642890533,0.6000000000000001,2.4303443962563227,4.159250585284691,0.5843226673706103,1.4880258881849995,0.23207963267948967
6.283185307179586,0.6000000000000001,2.20575109156229,2.8608852202023036,0.7710030014438375,1.372274259402905,0.23207963267948967
0.0,0.8,4.014537006355452,5.214987680345683,0.769807572410093,1.6912048496246406,0.30943951023931954
0.5711986642890533,0.8,3.64321021024337,4.142019798794471,0.8795733451838452,1.5757539696306637,0.30943951023931954
1.1423973285781066,0.8,3.328149559529162,2.9195353767493857,1.139958633840816,1.4286002268029343,0.30943951023931954
1.7135959928671598,0.8,2.8976901657589167,1.914923883301697,1.5132142802265025,1.288902387112721,0.30943951023931954
2.284794657156213,0.8,2.277181401481273,3.526629707455864,0.6457103780039464,1.2532286913877781,0.30943951023931954
2.8559933214452666,0.8,1.959829111685499,6.938030363273482,0.28247629501016164,1.4950913855490913,0.30943951023931954
3.4271919857343196,0.8,1.9951744355501237,13.657080656208798,0.1460908437004123,1.8094100456334394,0.30943951023931954
3.998390650023373,0.8,2.7180078119502595,16.297416925773913,0.16677537454734961,1.989950123249334,0.30943951023931954
4.569589314312426,0.8,3.6134139080171614,15.466359674220113,0.2336305364758929,2.056134958122289,0.30943951023931954
5.140787978601479,0.8,3.9655310690958294,11.48510697438608,0.3452759367361314,1.911614906767146,0.30943951023931954
5.711986642890533,0.8,4.061359002151061,7.043130474796607,0.5766411706675568,1.817304966583479,0.30943951023931954
6.283185307179586,0.8,4.0927095972858405,5.180089813274745,0.790084678994883,1.7041688916105933,0.30943951023931954
0.5235987755982988,0.2,0.20903388398353198,0.1772796386681779,1.1791195286379723,0.5790081835434788,0.07735987755982988
0.6663984416705622,0.2,0.18393397436324282,0.16906495940793448,1.0879485317796167,0.5526683072419203,0.07735987755982988
0.8091981077428254,0.2,0.1601234877354134,0.16489047835062923,0.9710899582383459,0.5289014157223406,0.07735987755982988
0.9519977738150888,0.2,0.13219898482462134,0.1684116961445596,0.784975081013053,0.5083894564279446,0.07735987755982988
1.0947974398873521,0.2,0.10406135143317327,0.17830807730459383,0.5836042483673413,0.4938327357577747,0.07735987755982988
1.2375971059596154,0.2,0.07958762411836917,0.1930125805285351,0.4123442311399121,0.487535309945034,0.07735987755982988
1.3803967720318786,0.2,0.054153929211762285,0.2166332734758488,0.24997973922874595,0.48994053491515765,0.07735987755982988
1.523196438104142,0.2,0.03196433125630547,0.2443946973345085,0.13078979046977918,0.5006228836586518,0.07735987755982988
1.6659961041764055,0.2,0.013510655297133738,0.27589593221763176,0.04897011416056793,0.5179112988264098,0.07735987755982988
1.8087957702486688,0.2,0.0016837135252949238,0.30747610626719335,0.005475916635394736,0.5400206005686383,0.07735987755982988
1.951595436320932,0.2,-0.009000658931061957,0.3438085177856128,-0.026179278480454808,0.5660337790118345,0.07735987755982988
2.0943951023931953,0.2,-0.01875191311827678,0.3858206797125698,-0.04860266466858815,0.5946803977251,0.07735987755982988
0.5235987755982988,0.28571428571428575,0.46859651635783706,0.40767442806435317,1.149438091034415,0.7403599733284119,0.110514110799757
0.6663984416705622,0.28571428571428575,0.4375856294418459,0.37177298778201134,1.1770237317468146,0.7090014012019032,0.110514110799757
0.8091981077428254,0.28571428571428575,0.394825866239956,0.33700490623619045,1.1715730511152904,0.6703517802971725,0.110514110799757
0.9519977738150888,0.28571428571428575,0.34902681415986103,0.3155773932139195,1.10599435087946,0.6324533568169408,0.110514110799757
1.0947974398873521,0.28571428571428575,0.30545359497703334,0.31211670863971297,0.9786518520853329,0.6013439307453006,0.110514110799757
1.2375971059596154,0.28571428571428575,0.2647562522016324,0.3220341111494943,0.822137292402318,0.5766758700229933,0.110514110799757
1.3803967720318786,0.28571428571428575,0.23418127510905204,0.3338887843585601,0.7013750867940712,0.5633372678342754,0.110514110799757
1.523196438104142,0.28571428571428575,0.19741255118508647,0.3626869457359267,0.5443056429409595,0.5589489944418154,0.110514110799757
1.6659961041764055,0.28571428571428575,0.16957251236961451,0.40102582448995816,0.42284686425190726,0.5684482778582768,0.110514110799757
1.8087957702486688,0.28571428571428575,0.13993510609491125,0.4539961759123974,0.3082297021856699,0.586661380219145,0.110514110799757
1.951595436320932,0.28571428571428575,0.1119769983006411,0.5161348754465037,0.21695297804429664,0.6107060885691161,0.110514110799757
2.0943951023931953,0.28571428571428575,0.07968538015531977,0.601136986419641,0.13255777294610366,0.638086479360601,0.110514110799757
0.5235987755982988,0.37142857142857144,0.7940331239419055,0.7871703147169075,1.0087183282914653,0.897690691232156,0.14366834403968406
0.6663984416705622,0.37142857142857144,0.7626118109668049,0.7064245290157554,1.0795375580025992,0.8646356914838939,0.14366834403968406
0.8091981077428254,0.37142857142857144,0.7241907015036252,0.6229563207056135,1.1625063867773988,0.8296829768471942,0.14366834403968406
0.9519977738150888,0.37142857142857144,0.6770550891895347,0.5758247132997112,1.1758006795327212,0.7963988043095453,0.14366834403968406
1.0947974398873521,0.37142857142857144,0.6398114978335565,0.526000140405867,1.216371344197497,0.7709889096565583,0.14366834403968406
1.2375971059596154,0.37142857142857144,0.5728617417606808,0.5044091716809914,1.1357084167434242,0.7273565376013298,0.14366834403968406
1.3803967720318786,0.37142857142857144,0.5187088482495233,0.5140853392277788,1.0089936605247092,0.6945543433028603,0.14366834403968406
1.523196438104142,0.37142857142857144,0.455083225277885,0.5437543440099648,0.8369279809736014,0.6667119080774101,0.14366834403968406
1.6659961041764055,0.37142857142857144,0.3967209443493668,0.6268445237442267,0.6328857145942652,0.6591147785170852,0.14366834403968406
1.8087957702486688,0.37142857142857144,0.3668300053179284,0.650613736459306,0.5638214884829328,0.6645413989109954,0.14366834403968406
1.951595436320932,0.37142857142857144,0.344088750075077,0.7027348194324435,0.489642380824358,0.6847511309232552,0.14366834403968406
2.0943951023931953,0.37142857142857144,0.28057733113625655,0.8718882800838805,0.3218042237123126,0.7100525797069207,0.14366834403968406
0.5235987755982988,0.4571428571428572,1.2104515765879795,1.266156896812081,0.9560044095922425,1.0447973740173588,0.17682257727961118
0.6663984416705622,0.4571428571428572,1.1769853630489255,1.1463741516724928,1.0267026357247961,1.0163504338040332,0.17682257727961118
0.8091981077428254,0.4571428571428572,1.1344252236112602,1.0153234039429537,1.1173043182160294,0.980051097636322,0.17682257727961118
0.9519977738150888,0.4571428571428572,1.0713675079960099,0.9321397341861076,1.149363629404199,0.9404071853633199,0.17682257727961118
1.0947974398873521,0.4571428571428572,0.9973821497296902,0.8263738160081912,1.2069382286911714,0.8975393787801635,0.17682257727961118
1.2375971059596154,0.4571428571428572,0.94043739046553,0.752872893645648,1.2491316906252734,0.8627026020312968,0.17682257727961118
1.3803967720318786,0.4571428571428572,0.8795090530208434,0.7311831696187008,1.2028573544430623,0.8340178640292637,0.17682257727961118
1.523196438104142,0.4571428571428572,0.8453279475530843,0.6866141765139108,1.2311542296504825,0.8192225405172893,0.17682257727961118
1.6659961041764055,0.4571428571428572,0.7768019001923646,0.7001999829075397,1.1094000559193673,0.7879363783970151,0.17682257727961118
